soil_moisture_pct,temperature_c,humidity_pct,flow_rate_lpm,growth_stage,soil_type,recent_irrigation_l,irrigation_required
78.61,26.28,84.71,5.41,mid_season,sandy,18.62,0
85.04,23.03,35.25,4.88,mid_season,sandy,25.76,0
46.47,26.59,39.31,5.03,initial,loamy,10.72,0
95,31.74,43.4,4.08,late,loamy,7.14,0
70.27,19.52,68.64,0,initial,clay,0,0
48.66,22.67,47.02,0,initial,sandy,0,0
61.86,28.26,77.57,2.93,late,clay,8.34,0
71.11,24.85,56.19,2.92,initial,loamy,6.65,0
59.93,25.8,42.36,4.64,mid_season,loamy,3.7,0
29.81,22.25,36.96,0,initial,clay,0,0
80.43,31.77,59.35,1.66,mid_season,clay,7.68,0
45.47,20.24,44.56,3.13,mid_season,loamy,19.11,0
25.16,30.83,67.87,3.96,initial,sandy,5.1,0
32.61,31.05,44.3,0,initial,sandy,0,0
12.98,34.92,83.92,0,development,sandy,0,1
29.88,25.37,35.15,5.36,mid_season,clay,9.31,0
44.1,18.33,74.8,2.76,development,clay,14.46,0
50.28,34.08,71.1,6.02,initial,clay,9.42,0
55.67,31.1,54.95,6.14,development,sandy,6.5,0
45.49,30.62,35.62,4.75,mid_season,loamy,10.25,0
76.4,19.63,55.17,5.02,mid_season,clay,1.84,0
25.88,34.11,38.0,6.25,development,sandy,2.24,0
42.6,32.39,83.97,4.82,mid_season,sandy,12.24,0
50.74,30.76,57.57,1.72,development,clay,6.54,0
62.73,30.12,73.78,4.85,late,loamy,15.56,0
31.82,20.91,43.22,3.21,mid_season,sandy,4.66,0
47.23,34.75,66.34,5.02,late,clay,13.05,0
57.48,31.89,72.61,4.99,late,clay,4.22,0
34.46,21.69,59.77,3.28,mid_season,clay,20.87,0
74.25,23.29,56.59,3.83,development,loamy,5.97,0
45.88,21.13,53.71,4.36,initial,loamy,8.88,0
21.11,31.72,80.77,3.24,development,loamy,18.43,0
72.65,25.1,45.8,4.82,mid_season,loamy,10.35,0
54.23,32.08,49.95,5.34,mid_season,loamy,17.44,0
60.2,27.62,44.51,5.1,initial,clay,5.04,0
45.15,33.46,62.16,3.44,late,loamy,9.67,0
66.94,31.13,72.43,2.8,development,loamy,7.31,0
70.18,20.24,40.65,4.03,mid_season,clay,3.78,0
37.23,19.17,53.5,4.27,late,sandy,10.73,0
68.24,24.33,57.07,4.12,development,sandy,10.73,0
63.16,33.62,51.32,3.62,initial,clay,5.45,0
31.74,26.04,44.14,3.64,initial,clay,0.99,0
30.05,34.45,81.81,4.71,late,sandy,3.48,0
67.31,19.42,37.9,0,initial,loamy,0,0
49.83,18.8,35.8,4.23,mid_season,sandy,11.56,0
50.48,29.94,41.78,0,mid_season,sandy,0,1
41.07,21.02,76.86,4.37,mid_season,clay,10.15,0
59.36,21.66,58.41,3.42,development,sandy,1.98,0
37.1,35.53,76.93,0,development,loamy,0,1
48.72,18.8,66.16,3.37,late,sandy,22.43,0
79.38,30.4,53.08,0,development,loamy,0,0
66.84,27.05,59.82,4.92,development,sandy,5.91,0
35.62,34.23,53.42,5.99,late,loamy,16.73,0
65.64,34.58,36.47,4.58,development,loamy,8.62,0
68.42,22.81,39.98,3.03,late,clay,9.98,0
38.68,27.41,62.81,3.62,mid_season,clay,19.21,0
59.84,24.66,62.06,4.45,initial,loamy,5.31,0
45.41,23.24,49.24,4.28,late,loamy,21.39,0
68.01,33.88,35.87,4.87,initial,sandy,5.09,0
77.15,22.8,65.23,4.98,mid_season,sandy,16.55,0
50.98,25.83,61.5,4.39,mid_season,clay,0.9,0
38.37,19.39,38.9,3.51,late,clay,19.95,0
78.45,22.74,69.89,4.35,mid_season,sandy,16.09,0
44.26,33.31,76.73,2.9,mid_season,loamy,6.05,0
68.04,23.87,66.03,5.32,late,sandy,21.35,0
64.53,33.57,59.07,3.31,development,sandy,2.8,0
44.72,18.6,54.69,4.56,development,sandy,6.97,0
45.32,30.21,44.81,2.86,late,sandy,8.07,0
74.32,32.5,59.11,0,development,loamy,0,0
87.66,19.0,43.46,0,late,clay,0,0
58.05,29.66,79.88,5.43,development,clay,8.59,0
66.51,19.83,81.95,4.89,initial,loamy,7.96,0
55.95,26.77,65.97,1.43,development,clay,18.89,0
59.61,28.57,72.39,0,late,clay,0,0
18.5,25.71,43.4,5.35,initial,loamy,11.78,0
51.96,27.25,59.93,0,late,clay,0,0
53.13,33.41,68.14,4.05,initial,clay,7.9,0
57.1,28.31,54.75,4.85,initial,sandy,9.6,0
33.4,18.91,52.69,4.62,initial,clay,13.36,0
93.63,32.7,36.38,0,development,clay,0,0
79.05,34.14,55.67,0,late,sandy,0,0
40.25,28.28,84.88,3.17,late,loamy,20.58,0
15.8,31.62,70.68,1.37,mid_season,clay,27.3,0
44.92,24.19,84.28,3.48,development,clay,2.42,0
63.61,26.11,43.62,3.83,late,sandy,6.36,0
85.15,35.26,66.65,3.62,mid_season,clay,11.62,0
51.71,20.73,53.81,1.79,development,loamy,12.2,0
86.14,21.71,84.28,6.06,mid_season,clay,12.16,0
34.96,24.1,61.33,5.08,mid_season,clay,17.33,0
61.3,34.08,68.08,3.67,development,clay,14.96,0
48.49,33.69,77.51,5.33,development,sandy,3.74,0
49.63,35.65,56.59,3.63,late,sandy,1.04,0
82.41,32.33,61.64,2.21,mid_season,clay,13.92,0
56.65,27.27,49.71,5.17,mid_season,loamy,0.21,0
47.29,20.72,64.03,4.64,development,loamy,6.36,0
34.34,24.61,58.4,5.04,late,sandy,13.8,0
36.53,19.62,72.96,6.1,initial,clay,13.67,0
53.63,31.66,84.32,2.16,initial,sandy,5.35,0
82.39,23.07,45.24,5.64,late,loamy,7.12,0
42.69,29.05,41.68,3.5,initial,loamy,12.99,0
23.24,18.94,61.06,4.01,initial,loamy,3.18,0
59.43,21.71,79.18,2.07,initial,loamy,10.03,0
78.84,27.18,69.51,5.87,mid_season,loamy,13.61,0
54.11,31.76,57.93,3.61,mid_season,clay,12.19,0
42.47,26.24,60.75,3.48,initial,clay,5.53,0
86.93,27.49,46.36,4.57,late,clay,16.17,0
40.34,26.24,77.76,0,initial,loamy,0,0
62.72,26.39,50.06,3.64,development,clay,8.14,0
68.62,20.23,50.83,0,initial,clay,0,0
72.28,23.05,81.24,3.83,development,clay,9.77,0
78.41,19.4,68.23,6.06,late,clay,2.53,0
73.65,33.38,78.75,2.67,mid_season,sandy,13.8,0
32.61,33.16,78.26,3.64,late,loamy,15.36,0
37.92,28.1,64.78,4.25,late,loamy,3.67,0
38.52,31.79,62.08,1.63,development,clay,7.65,0
32.07,21.77,56.02,0,development,loamy,0,1
65.97,26.27,51.45,2.93,mid_season,clay,1.17,0
67.42,34.4,59.94,4.01,mid_season,sandy,1.13,0
85.37,32.07,68.81,4.92,late,loamy,6.09,0
60.97,22.78,77.14,5.99,mid_season,clay,14.65,0
49.6,26.59,47.44,5.26,development,sandy,19.42,0
53.57,25.75,72.15,3.82,initial,loamy,0.87,0
53.01,26.62,57.25,4.06,development,clay,2.24,0
78.79,20.63,49.27,2.93,initial,clay,6.39,0
87.08,33.23,40.99,4.52,mid_season,loamy,18.92,0
53.28,23.49,50.13,5.43,mid_season,sandy,4.81,0
53.03,21.57,76.41,4.32,development,sandy,2.33,0
63.34,19.91,38.49,3.0,development,sandy,13.8,0
43.68,23.68,42.14,3.53,late,loamy,3.13,0
59.11,29.57,40.18,3.24,development,loamy,10.44,0
28.27,35.16,66.31,4.92,mid_season,clay,7.7,0
95,18.89,37.91,3.23,late,loamy,1.65,0
78.14,29.89,45.03,3.62,late,loamy,23.12,0
27.0,26.01,58.32,4.39,mid_season,clay,17.39,0
51.13,30.7,40.84,4.51,initial,clay,3.08,0
38.49,20.2,48.09,0,initial,loamy,0,0
35.61,24.62,81.46,5.5,initial,loamy,8.71,0
95,28.44,40.03,2.05,development,sandy,16.37,0
66.07,24.03,62.69,0,late,loamy,0,0
66.26,26.65,35.32,3.88,development,clay,9.61,0
7.65,28.24,41.65,4.62,mid_season,clay,8.34,0
13.82,18.8,64.62,4.72,late,sandy,2.42,0
66.61,21.33,60.58,5.22,initial,loamy,3.16,0
75.47,25.26,71.82,2.87,late,clay,28.31,0
73.39,29.36,45.07,5.3,initial,sandy,0.14,0
39.3,32.51,61.23,3.78,development,sandy,18.17,0
70.27,32.22,35.64,4.11,initial,loamy,6.65,0
35.45,27.62,77.98,2.47,late,clay,6.94,0
34.04,25.02,72.38,3.88,development,sandy,8.21,0
26.75,18.58,68.12,0,initial,clay,0,0
74.59,27.79,42.7,4.66,late,loamy,9.52,0
58.76,20.55,79.13,2.98,initial,sandy,10.72,0
64.82,27.46,74.28,2.65,initial,loamy,11.66,0
27.15,26.66,81.13,4.66,development,clay,10.6,0
95,30.99,39.67,3.97,mid_season,loamy,9.35,0
69.1,33.18,51.95,6.11,initial,clay,13.26,0
67.4,35.24,48.58,5.27,mid_season,sandy,19.25,0
62.6,26.79,54.6,4.04,mid_season,loamy,13.72,0
88.69,28.35,41.93,5.2,development,clay,6.6,0
90.02,22.44,35.9,3.49,mid_season,loamy,6.54,0
48.19,31.82,42.27,6.02,late,loamy,3.33,0
56.7,18.66,67.44,0,late,loamy,0,0
65.96,20.2,62.65,3.75,mid_season,loamy,21.49,0
95,26.07,80.07,2.7,development,sandy,2.61,0
53.85,30.06,36.15,0,initial,clay,0,0
55.94,22.16,44.03,3.91,mid_season,loamy,7.85,0
41.67,24.53,47.54,4.59,initial,loamy,0.26,0
64.36,30.79,69.34,3.7,mid_season,sandy,10.43,0
34.77,29.65,68.14,2.87,late,loamy,6.68,0
44.53,21.02,52.58,3.24,development,clay,9.08,0
53.14,27.6,38.0,3.05,initial,clay,11.44,0
30.59,28.24,78.38,4.15,development,clay,4.82,0
48.77,24.18,66.12,5.03,development,loamy,11.89,0
95,30.36,40.12,3.26,development,loamy,12.6,0
28.03,20.1,80.63,4.03,late,clay,0.14,0
59.06,27.54,47.35,3.0,initial,sandy,13.42,0
61.42,32.69,52.92,6.43,development,loamy,8.82,0
29.17,27.09,80.61,2.65,initial,clay,4.8,0
41.86,21.6,58.66,4.3,late,loamy,13.8,0
61.68,27.54,44.19,2.62,late,loamy,7.46,0
30.27,28.79,82.81,4.63,development,clay,5.37,0
53.67,24.42,62.29,5.06,development,loamy,5.31,0
53.81,22.6,63.75,4.6,development,clay,11.23,0
56.47,27.16,41.72,4.08,mid_season,sandy,8.03,0
51.13,24.85,49.11,1.8,initial,sandy,8.27,0
45.54,20.4,84.28,3.77,late,sandy,12.61,0
46.34,20.09,39.93,3.13,mid_season,clay,16.57,0
35.52,23.45,80.85,3.73,late,sandy,17.38,0
61.63,35.67,46.73,3.6,mid_season,loamy,5.6,0
95,34.15,41.31,2.68,development,sandy,13.83,0
71.34,30.26,46.24,4.13,development,loamy,3.79,0
81.25,30.25,56.34,4.29,late,sandy,10.74,0
36.51,28.69,37.48,4.41,late,sandy,4.24,0
63.17,32.07,46.24,4.62,mid_season,loamy,15.69,0
47.54,31.62,80.8,0,development,loamy,0,1
73.86,32.47,80.05,3.38,initial,sandy,14.42,0
48.63,35.38,52.99,4.84,mid_season,sandy,17.09,0
80.9,18.25,52.03,3.81,development,sandy,9.98,0
62.39,34.96,74.69,4.97,development,loamy,9.84,0
21.77,34.82,41.15,3.07,mid_season,clay,3.48,0
73.33,30.54,40.94,4.69,mid_season,sandy,6.67,0
58.75,24.65,72.2,0,late,loamy,0,0
78.33,23.06,45.3,2.75,initial,clay,3.07,0
58.71,20.2,69.45,4.6,development,clay,13.58,0
62.1,34.37,43.87,3.53,initial,sandy,0.6,0
62.66,18.8,62.98,4.78,mid_season,loamy,14.8,0
46.61,18.47,46.13,4.71,mid_season,clay,12.23,0
62.0,21.99,84.77,2.16,late,sandy,7.72,0
46.24,31.92,83.71,2.21,late,clay,4.18,0
38.73,32.15,59.3,3.36,initial,sandy,1.36,0
44.99,32.24,83.21,1.47,development,loamy,11.25,0
51.69,31.74,52.52,3.97,mid_season,loamy,6.66,0
58.61,29.3,48.95,4.6,development,clay,11.21,0
70.48,18.44,70.01,4.57,late,clay,18.2,0
78.07,18.75,82.13,4.17,mid_season,loamy,18.57,0
76.47,30.4,39.42,5.09,late,sandy,11.33,0
84.16,25.85,70.5,3.76,development,loamy,12.58,0
64.67,21.43,57.42,4.41,development,sandy,0.35,0
44.05,32.08,81.85,2.37,development,sandy,5.46,0
83.79,23.3,74.75,3.51,development,loamy,4.01,0
89.13,23.02,73.69,0,initial,sandy,0,0
20.21,19.25,39.9,4.85,development,clay,1.33,0
35.75,32.4,79.49,1.74,late,sandy,14.1,0
52.33,24.68,77.54,3.06,initial,clay,10.05,0
91.12,35.02,67.17,4.63,development,clay,6.34,0
49.92,24.81,40.8,0,initial,clay,0,0
38.9,27.62,84.49,2.96,mid_season,loamy,8.75,0
76.89,27.61,83.59,3.05,development,loamy,7.2,0
50.86,25.5,71.43,5.01,late,loamy,27.79,0
30.71,25.96,69.52,4.13,mid_season,sandy,12.14,0
50.14,19.06,36.37,4.63,mid_season,loamy,11.43,0
82.32,20.01,81.17,3.23,mid_season,sandy,12.47,0
50.05,32.39,61.48,1.91,late,sandy,2.06,0
20.26,29.24,59.49,0,development,sandy,0,1
71.16,21.23,40.12,0,mid_season,loamy,0,0
60.92,24.77,42.76,3.64,mid_season,loamy,23.88,0
29.39,21.83,47.27,3.5,initial,loamy,9.13,0
91.09,34.99,44.49,4.52,mid_season,clay,15.22,0
67.32,26.11,64.19,5.24,development,clay,6.51,0
62.21,23.07,66.46,5.26,development,clay,8.06,0
62.68,33.67,62.87,4.79,development,clay,15.18,0
39.8,34.53,59.09,1.79,mid_season,loamy,8.61,0
45.88,35.25,46.69,2.97,late,sandy,17.03,0
26.64,35.29,80.77,0,initial,loamy,0,0
50.44,25.05,74.03,2.93,mid_season,sandy,4.15,0
48.28,34.79,48.53,2.93,late,sandy,10.85,0
69.33,35.92,46.75,4.75,development,sandy,5.02,0
34.24,33.08,66.96,5.16,development,clay,16.4,0
30.8,21.66,83.36,6.06,initial,sandy,21.05,0
68.03,29.57,39.42,4.56,late,sandy,1.67,0
76.84,30.84,74.67,5.03,initial,clay,6.99,0
52.25,30.55,69.42,2.57,mid_season,loamy,4.03,0
50.22,22.4,48.87,3.68,mid_season,clay,18.68,0
54.61,18.57,46.78,3.87,development,clay,8.17,0
79.97,33.04,40.0,0,late,sandy,0,0
56.74,34.07,50.4,0,development,loamy,0,0
50.82,28.19,44.25,4.93,initial,loamy,0.42,0
32.35,23.74,53.63,4.77,mid_season,loamy,9.93,0
55.32,20.8,77.96,0,development,loamy,0,0
50.08,24.64,83.63,4.02,mid_season,sandy,7.54,0
34.94,18.32,70.22,4.4,late,clay,9.11,0
65.75,31.35,68.58,0,initial,loamy,0,0
8.8,29.41,36.01,3.55,late,clay,17.52,0
79.19,29.05,64.47,2.76,mid_season,sandy,4.13,0
50.49,22.29,46.36,3.13,late,loamy,15.2,0
63.72,25.07,84.6,5.75,late,sandy,14.4,0
39.8,29.18,54.31,4.45,mid_season,loamy,18.9,0
52.46,35.83,42.92,0,mid_season,sandy,0,1
35.51,22.59,78.01,4.09,late,loamy,3.02,0
45.55,28.78,62.14,4.53,initial,sandy,0.8,0
74.7,28.71,64.97,5.54,mid_season,sandy,9.0,0
72.86,21.49,83.47,0,initial,sandy,0,0
63.13,26.66,76.3,3.76,mid_season,loamy,12.42,0
79.63,34.32,37.5,4.96,development,sandy,10.77,0
34.45,19.91,62.32,3.66,initial,clay,9.6,0
42.31,26.81,84.49,4.92,initial,sandy,6.36,0
73.54,34.7,73.21,4.92,initial,sandy,0.81,0
61.36,33.74,39.35,4.56,development,sandy,6.29,0
31.44,34.77,51.79,3.29,initial,loamy,7.14,0
44.85,25.89,69.19,5.11,late,loamy,5.3,0
62.1,33.11,39.01,4.61,mid_season,loamy,1.79,0
80.74,21.78,48.34,4.9,development,loamy,17.58,0
65.75,31.85,62.02,0,initial,sandy,0,0
37.05,34.18,83.37,3.09,late,sandy,3.82,0
75.71,34.31,67.77,2.86,initial,loamy,15.67,0
5,29.81,58.58,0,initial,sandy,0,0
35.63,30.12,46.02,4.9,mid_season,clay,16.76,0
82.82,32.3,54.79,3.94,late,sandy,16.3,0
31.07,35.01,73.58,0,initial,loamy,0,0
52.3,32.37,49.11,2.75,initial,clay,4.54,0
33.75,34.06,75.02,4.93,initial,clay,10.59,0
50.5,21.47,46.5,5.49,mid_season,loamy,17.02,0
37.24,23.31,54.57,6.72,development,sandy,7.37,0
34.24,33.41,51.96,4.35,development,loamy,14.32,0
44.69,33.64,46.68,4.4,development,sandy,9.88,0
51.96,24.01,55.07,0,initial,loamy,0,0
53.41,32.07,42.98,4.17,mid_season,sandy,9.91,0
23.59,31.79,83.05,3.5,late,loamy,1.21,0
26.66,32.54,83.11,2.52,initial,clay,15.83,0
43.03,34.42,84.74,0,initial,clay,0,0
77.92,25.39,40.79,4.42,late,clay,7.7,0
55.28,30.01,59.58,0,late,sandy,0,1
18.05,23.67,61.28,3.22,mid_season,clay,17.94,0
69.6,25.67,52.93,4.72,late,loamy,13.91,0
72.54,23.97,51.82,4.41,late,clay,17.74,0
87.48,18.03,79.88,5.43,development,loamy,9.76,0
67.14,28.19,46.28,4.03,mid_season,clay,17.08,0
41.72,24.57,74.75,5.86,initial,clay,27.54,0
61.54,24.68,66.35,4.39,mid_season,sandy,6.65,0
44.39,29.15,69.18,1.63,development,sandy,5.35,0
20.13,21.31,50.6,4.34,initial,sandy,6.77,0
65.11,19.14,64.69,3.81,mid_season,sandy,14.7,0
61.65,32.05,70.39,2.56,development,sandy,7.28,0
71.55,21.76,40.34,1.71,mid_season,sandy,6.78,0
84.34,23.84,55.79,5.0,initial,clay,9.2,0
33.51,29.34,36.36,3.55,initial,sandy,11.71,0
56.46,21.35,42.03,0,initial,sandy,0,0
77.58,23.39,56.72,3.4,initial,sandy,6.49,0
59.39,24.78,81.29,2.8,initial,sandy,3.39,0
30.34,35.93,69.27,4.81,initial,clay,3.53,0
74.68,33.33,59.81,6.01,mid_season,clay,11.58,0
68.69,32.85,76.56,3.7,mid_season,loamy,13.19,0
44.57,19.2,35.14,0,late,clay,0,1
74.18,26.35,81.66,3.87,late,loamy,18.89,0
26.81,34.23,60.81,5.22,development,sandy,1.89,0
39.26,33.4,77.12,2.49,mid_season,clay,1.29,0
78.07,27.06,79.19,3.75,development,clay,3.64,0
81.37,26.99,72.75,3.75,mid_season,sandy,13.3,0
45.91,35.95,53.98,4.23,initial,loamy,5.49,0
55.05,29.89,74.28,0,initial,loamy,0,0
43.63,27.16,64.17,3.16,development,loamy,0.03,0
52.99,28.94,58.49,4.31,development,loamy,11.2,0
70.59,23.68,59.16,5.48,initial,loamy,9.42,0
20.93,23.92,37.96,3.98,initial,loamy,7.86,0
48.93,23.83,63.83,4.16,mid_season,clay,12.27,0
69.53,23.78,78.14,3.78,late,sandy,10.21,0
49.3,25.36,40.7,0,mid_season,sandy,0,1
59.13,33.41,42.64,5.6,late,sandy,14.96,0
59.31,22.87,47.77,3.39,mid_season,sandy,2.12,0
43.69,21.01,64.05,2.79,mid_season,loamy,5.98,0
90.25,35.02,72.6,5.64,mid_season,loamy,0.8,0
47.67,22.98,53.62,3.87,late,clay,4.21,0
88.94,19.32,68.19,3.95,initial,loamy,4.77,0
68.25,32.19,50.64,3.63,late,sandy,18.3,0
77.06,24.29,84.49,0,initial,sandy,0,0
52.59,30.81,78.87,3.78,development,sandy,17.34,0
43.02,26.06,35.31,2.92,late,loamy,7.87,0
65.27,23.78,62.82,4.87,initial,loamy,9.87,0
66.38,28.61,35.26,3.93,late,sandy,13.83,0
56.56,34.55,47.42,4.81,late,clay,11.7,0
51.1,29.37,56.35,3.52,development,clay,0.82,0
61.82,23.84,76.22,4.96,late,loamy,5.69,0
36.26,21.06,52.35,2.78,mid_season,sandy,12.97,0
26.36,34.89,75.64,5.1,mid_season,loamy,10.01,0
73.15,31.09,69.68,0,development,loamy,0,0
28.87,29.93,69.15,3.33,development,sandy,5.99,0
40.93,29.59,77.91,2.27,mid_season,clay,17.31,0
50.85,35.92,50.17,3.01,development,loamy,10.43,0
78.27,20.36,53.8,3.38,late,loamy,5.98,0
46.36,28.69,35.92,5.32,mid_season,sandy,14.32,0
50.2,23.55,36.48,0.81,mid_season,sandy,9.87,0
51.26,30.5,37.65,2.38,mid_season,sandy,11.61,0
32.08,34.85,66.78,5.32,development,clay,4.37,0
70.22,28.87,77.71,0,initial,clay,0,0
44.66,21.94,45.58,4.65,development,sandy,6.63,0
48.72,21.92,43.93,5.35,mid_season,sandy,3.51,0
68.82,20.45,65.27,0,late,sandy,0,0
9.06,25.69,66.86,0,development,clay,0,1
32.39,34.49,63.7,2.83,late,loamy,12.81,0
68.36,25.78,49.72,3.61,development,sandy,22.02,0
31.01,18.05,82.59,2.68,late,sandy,6.66,0
54.11,19.47,37.7,4.13,development,sandy,10.38,0
37.52,20.17,54.85,0,initial,sandy,0,0
42.92,32.14,60.61,4.48,development,loamy,11.79,0
29.39,24.66,79.92,3.63,development,sandy,7.59,0
85.24,33.85,39.61,0,development,sandy,0,0
20.79,22.77,61.15,3.47,late,clay,22.55,0
56.99,18.68,65.14,2.62,late,loamy,8.11,0
66.23,21.0,44.66,5.62,development,clay,10.23,0
49.43,28.27,68.46,3.28,late,loamy,12.21,0
69.76,24.93,35.05,3.24,initial,clay,17.49,0
44.49,25.36,74.72,3.44,initial,loamy,15.82,0
60.56,18.75,75.55,0,initial,clay,0,0
38.27,28.75,65.27,3.64,late,clay,15.6,0
57.07,34.83,76.53,4.7,development,clay,4.16,0
45.2,34.19,46.59,2.85,development,sandy,5.34,0
81.8,20.39,37.68,3.42,development,clay,4.93,0
34.52,28.57,65.14,3.38,initial,clay,5.88,0
74.1,24.0,35.16,3.73,initial,sandy,5.99,0
75.17,29.71,38.24,0,development,sandy,0,0
50.78,27.41,54.19,3.72,mid_season,sandy,16.58,0
59.69,24.51,78.55,4.82,late,sandy,13.49,0
68.34,23.49,70.92,5.52,development,loamy,10.67,0
62.61,21.51,79.88,5.72,initial,clay,9.03,0
66.44,27.31,56.78,4.1,late,loamy,13.47,0
62.65,26.49,38.7,4.89,mid_season,clay,14.94,0
48.62,26.11,65.67,5.52,mid_season,clay,8.3,0
52.51,33.7,35.27,2.53,mid_season,clay,15.31,0
39.84,27.84,81.72,5.77,initial,clay,0.02,0
38.21,27.77,74.43,5.02,mid_season,clay,17.1,0
47.22,28.65,64.32,5.56,late,clay,7.66,0
32.31,25.38,42.92,5.35,mid_season,loamy,16.26,0
89.42,27.88,73.25,3.42,late,loamy,12.53,0
5,34.7,56.35,4.07,initial,clay,2.57,0
5,32.47,72.14,4.44,late,sandy,1.6,0
52.23,28.01,53.55,3.55,mid_season,loamy,13.81,0
44.43,32.82,46.14,2.7,initial,loamy,0.0,0
33.99,25.88,47.74,4.41,initial,clay,5.29,0
62.85,29.71,60.53,1.84,late,loamy,11.89,0
33.27,32.4,50.01,2.8,mid_season,loamy,20.99,0
35.64,32.79,58.96,0,mid_season,clay,0,1
59.73,24.16,81.09,0,development,sandy,0,1
69.8,28.51,39.26,0,initial,sandy,0,0
32.85,22.0,45.85,0,development,sandy,0,1
25.44,34.09,36.44,4.55,development,clay,17.28,0
77.59,23.93,53.97,2.19,mid_season,clay,10.18,0
86.94,25.86,45.82,3.5,development,loamy,5.91,0
95,21.49,68.6,4.77,initial,loamy,1.53,0
67.62,19.87,77.72,2.72,late,sandy,8.75,0
49.41,34.78,50.4,0,development,sandy,0,1
66.62,33.14,55.8,0,initial,clay,0,0
24.46,27.79,52.92,3.74,mid_season,loamy,17.78,0
38.29,26.68,55.9,3.91,mid_season,sandy,27.78,0
29.24,28.33,45.72,1.98,development,clay,2.76,0
88.79,19.55,81.69,3.59,development,clay,13.54,0
72.23,26.97,61.26,4.22,initial,loamy,6.04,0
25.74,35.25,55.62,3.7,initial,clay,0.93,0
58.82,20.02,58.65,2.92,mid_season,sandy,6.66,0
22.25,18.87,48.71,2.64,mid_season,loamy,19.2,0
68.08,26.67,78.05,4.37,initial,loamy,3.07,0
46.13,27.7,49.8,4.46,mid_season,clay,12.83,0
63.34,30.45,45.16,2.91,initial,sandy,11.5,0
72.85,32.96,79.31,3.54,mid_season,loamy,19.64,0
20.73,23.64,45.34,2.02,initial,sandy,4.29,0
65.48,35.22,77.92,3.41,late,clay,17.52,0
95,29.08,76.1,2.68,development,sandy,16.33,0
83.19,35.06,75.05,0,initial,loamy,0,0
72.68,27.65,58.42,4.03,late,loamy,3.5,0
65.61,19.49,36.29,4.94,development,sandy,12.06,0
83.71,21.01,42.29,6.22,development,sandy,5.11,0
7.96,35.89,53.63,2.88,mid_season,clay,4.02,0
51.9,19.44,76.75,1.87,development,clay,8.62,0
70.67,35.3,68.21,3.52,mid_season,sandy,12.59,0
46.58,32.89,39.23,0,mid_season,clay,0,0
16.65,28.78,80.22,3.16,initial,sandy,3.23,0
62.38,18.85,78.54,5.11,development,clay,1.92,0
83.94,29.71,82.52,3.44,late,sandy,20.64,0
47.01,23.41,46.56,0,initial,loamy,0,0
59.41,29.39,49.46,4.53,development,sandy,11.06,0
53.47,22.46,40.41,4.75,mid_season,clay,6.53,0
51.17,34.26,54.2,3.09,initial,clay,12.1,0
95,28.69,55.71,4.33,initial,sandy,9.41,0
76.01,33.17,54.99,0,late,clay,0,0
65.68,19.03,59.09,4.44,mid_season,clay,13.02,0
75.13,20.6,62.09,2.55,initial,loamy,5.28,0
81.25,20.0,72.02,0,initial,sandy,0,0
44.95,28.48,44.69,0,initial,sandy,0,0
48.96,18.98,72.09,5.02,mid_season,sandy,7.7,0
51.74,33.75,35.88,3.23,late,sandy,7.7,0
56.52,34.31,49.59,4.42,development,loamy,6.55,0
31.85,33.9,84.65,3.38,late,sandy,0.4,0
75.51,18.74,77.44,0,development,clay,0,0
67.82,28.8,49.48,3.2,late,sandy,8.3,0
53.48,32.47,73.37,2.97,mid_season,sandy,13.45,0
48.85,31.7,43.01,4.77,initial,clay,3.19,0
28.52,20.71,70.97,3.72,development,clay,11.75,0
41.61,20.89,59.93,4.51,late,sandy,20.79,0
60.14,35.47,57.09,5.46,development,sandy,7.8,0
90.98,33.93,72.75,5.45,late,clay,14.91,0
59.8,26.04,61.25,4.67,mid_season,loamy,5.56,0
75.93,31.96,83.6,4.96,development,sandy,4.38,0
29.39,32.37,43.82,0,initial,clay,0,0
71.94,25.55,57.41,3.33,development,sandy,3.05,0
82.46,31.55,62.72,2.68,development,loamy,12.72,0
52.63,32.99,79.72,6.27,late,sandy,11.98,0
33.41,30.16,66.44,4.74,development,loamy,0.77,0
69.76,25.3,75.56,2.44,mid_season,clay,0.55,0
38.77,24.28,56.33,3.49,development,sandy,8.93,0
46.23,32.85,69.19,5.15,mid_season,sandy,19.58,0
76.86,26.65,43.7,2.98,initial,loamy,2.47,0
46.89,32.13,42.13,4.04,late,clay,16.26,0
49.8,31.47,52.18,4.37,mid_season,sandy,2.17,0
48.58,35.31,70.89,3.02,late,clay,4.14,0
42.85,23.18,35.13,4.27,development,clay,8.46,0
5,24.44,72.64,3.05,mid_season,loamy,12.27,0
39.79,35.74,49.75,4.41,development,sandy,10.37,0
77.58,34.25,65.47,4.29,mid_season,sandy,14.21,0
32.99,22.14,71.08,5.56,mid_season,sandy,25.02,0
68.65,23.51,41.72,4.69,mid_season,clay,26.71,0
48.43,30.77,52.22,3.38,mid_season,clay,21.71,0
55.77,19.45,81.9,0,development,loamy,0,0
41.51,21.24,40.88,0,initial,loamy,0,0
44.56,26.79,40.01,2.69,mid_season,sandy,5.55,0
17.13,29.34,55.01,5.81,initial,clay,15.15,0
70.59,33.11,82.65,0,development,loamy,0,0
79.62,20.89,69.15,0,initial,sandy,0,0
