soil_moisture_pct,temperature_c,humidity_pct,flow_rate_lpm,growth_stage,soil_type,recent_irrigation_l,irrigation_required
63.52,32.08,36.69,4.3,initial,clay,16.63,0
69.97,31.86,64.83,4.21,mid_season,loamy,17.38,0
24.17,27.47,63.96,1.79,mid_season,sandy,2.35,0
84.82,20.62,45.23,2.17,initial,sandy,4.16,0
95,23.59,56.94,4.19,late,loamy,4.56,0
48.81,21.72,58.17,2.52,late,sandy,4.77,0
53.84,17.97,58.01,3.17,initial,loamy,13.46,0
37.87,12.95,52.18,4.29,development,sandy,12.94,0
49.24,29.68,75.27,1.7,initial,clay,6.11,0
55.73,13.91,63.31,5.23,development,sandy,6.8,0
59.31,23.16,35.2,4.19,mid_season,clay,14.07,0
72.62,21.98,40.77,3.54,mid_season,clay,10.32,0
75.25,32.38,72.26,4.2,development,loamy,5.2,0
24.12,18.22,60.26,2.59,initial,sandy,5.09,0
95,21.41,39.15,4.95,development,clay,5.04,0
60.2,26.25,39.79,4.34,development,clay,12.51,0
52.86,13.02,53.89,2.96,mid_season,loamy,8.35,0
29.33,24.05,80.66,0,development,clay,0,1
64.01,13.01,33.09,5.49,mid_season,sandy,11.86,0
58.27,29.94,60.21,2.95,late,clay,0.58,0
50.73,17.99,71.73,7.59,mid_season,loamy,15.95,0
29.28,22.41,54.59,3.38,late,clay,17.78,0
43.63,19.2,81.42,0,late,loamy,0,1
60.67,17.46,37.69,0,initial,loamy,0,0
48.85,17.07,40.47,2.66,initial,clay,6.47,0
26.99,22.11,63.21,4.09,mid_season,loamy,13.68,0
69.41,28.23,84.64,5.21,late,loamy,8.99,0
76.29,31.25,84.01,4.4,initial,sandy,6.98,0
50.44,27.87,74.46,2.95,late,sandy,5.74,0
72.89,30.71,76.92,5.43,mid_season,sandy,10.64,0
65.7,31.74,36.31,2.51,mid_season,clay,14.21,0
56.58,13.38,57.55,3.61,late,clay,5.76,0
67.0,29.6,40.48,3.62,late,loamy,1.39,0
83.08,18.36,32.61,6.14,initial,loamy,7.93,0
50.61,26.4,45.72,4.2,mid_season,loamy,16.59,0
56.42,18.52,79.85,2.28,mid_season,loamy,11.71,0
28.9,33.86,46.74,4.77,mid_season,sandy,8.68,0
67.05,21.08,40.52,0,late,loamy,0,0
74.23,15.71,53.33,4.14,development,loamy,13.41,0
68.14,27.61,31.06,2.97,initial,loamy,7.66,0
30.5,17.54,84.09,5.06,development,loamy,17.31,0
46.94,30.49,81.82,3.33,late,clay,3.38,0
62.45,24.4,38.06,6.5,development,sandy,11.46,0
52.0,15.5,31.44,0,development,clay,0,0
21.5,32.65,52.93,2.65,development,sandy,17.43,0
40.74,32.22,36.88,3.29,initial,loamy,8.22,0
64.62,22.1,36.81,2.72,mid_season,loamy,2.12,0
58.47,31.46,41.45,2.35,initial,clay,8.45,0
30.28,19.6,50.18,3.69,late,loamy,16.13,0
66.21,25.01,53.32,3.1,initial,clay,4.97,0
89.89,13.1,38.75,3.61,mid_season,loamy,13.31,0
55.77,15.76,60.89,4.47,initial,clay,6.36,0
54.91,17.34,65.71,0.78,late,sandy,7.06,0
39.96,20.6,77.93,5.16,mid_season,loamy,9.68,0
75.57,31.09,68.43,1.48,initial,clay,10.69,0
39.71,17.73,70.54,0,initial,sandy,0,0
74.17,28.17,42.7,3.58,development,clay,9.16,0
73.13,28.03,45.03,4.08,development,loamy,19.31,0
16.65,18.93,67.28,4.46,initial,clay,8.52,0
95,13.63,66.99,3.13,late,sandy,7.61,0
36.1,33.76,55.4,0,initial,loamy,0,1
36.76,31.44,77.4,0,development,clay,0,1
56.1,12.64,83.59,0,initial,sandy,0,0
40.81,27.5,47.28,3.94,development,loamy,3.92,0
43.05,23.57,64.5,2.47,late,clay,12.5,0
37.14,29.27,68.6,4.66,mid_season,loamy,5.0,0
74.0,20.21,58.67,3.41,development,clay,13.68,0
26.81,29.32,53.29,3.54,late,loamy,11.47,0
66.7,28.23,67.65,3.55,late,sandy,4.36,0
27.76,25.63,55.69,4.8,initial,sandy,10.71,0
88.38,13.77,41.17,4.55,late,clay,13.45,0
67.31,23.76,39.84,3.64,development,sandy,7.84,0
33.97,23.71,40.12,3.76,initial,clay,1.85,0
82.08,18.21,34.99,4.1,mid_season,clay,15.89,0
56.31,14.82,73.26,5.67,mid_season,loamy,11.02,0
32.68,16.39,40.43,3.02,development,loamy,0.36,0
52.65,18.35,68.28,0,initial,sandy,0,0
89.19,14.61,64.47,5.11,mid_season,loamy,2.15,0
52.96,32.38,71.61,3.8,initial,clay,11.77,0
35.58,24.17,46.62,3.36,late,loamy,15.62,0
44.74,22.73,67.98,2.88,mid_season,clay,9.08,0
35.53,21.41,53.38,2.86,late,clay,9.66,0
47.26,25.67,30.01,4.81,development,loamy,16.88,0
76.52,13.99,33.88,0,initial,sandy,0,0
82.36,24.7,49.91,3.44,initial,sandy,15.03,0
95,27.39,42.07,5.1,mid_season,clay,9.81,0
79.26,19.05,41.33,2.83,initial,clay,8.08,0
54.75,12.94,51.4,3.62,late,loamy,8.08,0
56.71,23.04,35.25,5.23,initial,sandy,7.87,0
63.06,16.07,76.72,3.0,development,sandy,9.86,0
69.41,32.19,69.41,5.37,mid_season,sandy,12.86,0
76.11,27.37,83.44,4.33,initial,sandy,1.83,0
62.61,19.9,61.13,1.38,development,loamy,15.2,0
70.99,27.25,49.22,2.77,late,sandy,4.84,0
52.13,29.58,61.72,3.58,initial,sandy,17.45,0
45.62,21.49,48.31,3.01,late,loamy,12.46,0
72.54,14.63,58.19,3.88,development,loamy,0.17,0
45.63,14.28,72.58,4.83,late,sandy,2.29,0
43.81,31.42,57.18,1.89,mid_season,clay,21.55,0
40.2,32.83,41.25,6.64,initial,loamy,7.67,0
27.24,31.95,62.25,4.47,mid_season,sandy,13.5,0
53.44,14.68,36.61,2.78,late,clay,25.22,0
62.44,20.91,76.29,4.76,development,sandy,6.18,0
64.56,23.73,82.73,4.66,late,clay,5.76,0
29.61,33.85,43.44,0,initial,loamy,0,1
95,27.86,62.82,3.98,late,sandy,10.21,0
62.39,30.61,65.31,1.46,late,loamy,1.34,0
23.33,13.26,58.49,2.09,late,loamy,15.88,0
66.81,23.76,44.94,3.87,initial,loamy,2.98,0
37.29,15.18,37.36,6.17,late,clay,19.4,0
47.55,32.01,32.67,6.15,late,clay,12.12,0
56.22,27.23,70.93,3.84,late,clay,12.7,0
75.43,14.71,55.24,0,development,loamy,0,0
69.68,13.88,72.4,0,late,clay,0,0
26.07,12.51,40.97,2.98,development,loamy,7.78,0
66.85,16.35,75.55,3.72,late,sandy,20.09,0
91.41,32.66,58.37,5.47,late,clay,6.1,0
54.46,26.57,80.57,1.85,development,sandy,10.66,0
54.28,27.99,80.7,1.83,mid_season,sandy,3.71,0
42.69,31.96,39.36,4.85,development,sandy,11.69,0
44.72,16.42,56.58,2.71,initial,loamy,17.43,0
60.78,21.17,46.28,4.39,initial,loamy,9.01,0
47.46,12.46,41.73,4.2,initial,clay,9.09,0
71.49,17.28,52.88,3.69,late,sandy,4.65,0
61.97,20.87,81.3,3.43,mid_season,clay,15.86,0
78.2,20.78,39.95,4.26,initial,loamy,8.8,0
48.84,22.59,56.43,6.95,development,clay,3.97,0
39.22,23.56,82.02,5.53,initial,sandy,17.08,0
53.4,19.61,45.21,3.24,mid_season,loamy,10.07,0
57.08,19.82,72.5,6.54,development,sandy,16.64,0
74.41,19.77,61.74,6.06,initial,clay,12.21,0
44.92,14.41,64.23,5.1,mid_season,sandy,7.83,0
47.48,27.27,43.14,4.7,initial,clay,16.28,0
54.02,22.56,46.93,0,development,loamy,0,0
51.55,29.57,71.29,3.18,development,clay,15.39,0
51.02,23.6,69.6,4.31,initial,sandy,2.73,0
66.79,18.12,77.74,2.79,mid_season,clay,5.62,0
59.09,30.85,45.57,3.5,development,clay,8.17,0
35.16,22.73,68.27,5.24,development,clay,22.1,0
65.1,12.35,34.02,3.38,initial,clay,4.44,0
82.54,18.16,83.27,0,initial,loamy,0,0
43.62,26.54,41.2,0,initial,loamy,0,1
89.15,29.13,78.13,5.31,late,loamy,14.98,0
17.59,21.0,68.39,0,initial,clay,0,0
37.68,15.82,56.84,3.38,mid_season,clay,18.27,0
78.59,29.96,46.4,0,development,sandy,0,0
25.48,26.42,53.23,2.92,development,sandy,9.81,0
54.85,18.39,82.9,2.72,initial,clay,11.99,0
68.1,17.92,83.31,4.38,late,clay,18.3,0
22.05,19.71,83.06,5.48,late,loamy,13.15,0
55.85,17.27,69.87,3.3,initial,clay,15.08,0
58.22,31.39,84.67,3.71,late,clay,17.22,0
56.04,31.01,79.62,5.27,mid_season,clay,13.86,0
67.07,28.13,67.26,0,late,sandy,0,0
78.16,25.66,77.71,3.86,late,clay,9.51,0
52.95,27.08,54.13,4.17,mid_season,clay,10.03,0
95,25.34,73.45,4.15,mid_season,clay,8.42,0
57.11,32.08,59.31,0,mid_season,sandy,0,1
79.76,25.66,39.76,6.27,initial,sandy,11.33,0
48.5,30.58,46.77,3.81,late,sandy,13.91,0
63.46,18.74,67.69,3.62,late,loamy,4.73,0
55.6,16.73,77.58,4.06,initial,loamy,0.85,0
71.81,12.42,67.03,4.74,initial,loamy,5.76,0
46.27,16.61,43.2,4.29,initial,loamy,12.57,0
46.91,19.24,65.22,3.22,late,sandy,15.52,0
66.35,22.92,30.79,3.06,mid_season,clay,18.24,0
46.66,20.28,63.06,3.92,mid_season,sandy,2.12,0
72.61,33.68,64.57,3.9,late,sandy,9.45,0
60.91,25.95,67.75,4.6,development,sandy,8.25,0
40.8,25.72,53.83,4.97,initial,sandy,11.17,0
84.32,14.9,53.8,4.63,development,clay,7.56,0
62.6,24.14,78.65,4.72,development,clay,1.76,0
50.0,24.33,72.8,4.18,mid_season,sandy,5.25,0
80.2,18.02,65.95,2.2,mid_season,sandy,0.71,0
31.47,19.07,39.97,3.48,late,clay,17.4,0
55.29,15.64,30.78,0,initial,sandy,0,0
55.29,32.25,57.34,4.46,development,loamy,6.89,0
67.24,14.95,44.03,4.63,initial,sandy,4.72,0
36.2,15.38,44.53,3.72,mid_season,loamy,6.32,0
63.13,20.15,68.13,4.01,late,loamy,13.32,0
67.32,12.46,41.22,2.42,mid_season,clay,24.41,0
63.83,20.18,30.19,3.17,late,clay,16.3,0
61.53,18.07,37.39,3.79,initial,clay,1.32,0
78.99,15.95,51.04,5.13,late,sandy,9.89,0
47.8,30.38,61.5,0,mid_season,loamy,0,1
84.3,17.59,53.93,0,initial,sandy,0,0
58.14,21.27,46.68,4.8,mid_season,clay,9.91,0
42.11,28.34,67.64,4.69,mid_season,clay,8.37,0
65.02,23.21,78.71,2.44,late,loamy,18.27,0
54.45,28.12,69.62,4.77,late,loamy,12.0,0
63.0,18.92,36.06,3.9,late,sandy,13.84,0
54.04,22.87,48.11,3.52,late,sandy,3.84,0
31.47,18.82,77.74,0,development,sandy,0,1
69.57,15.75,60.09,2.6,development,clay,11.61,0
34.55,23.17,82.25,2.47,development,loamy,14.66,0
92.03,16.31,63.09,3.25,initial,sandy,13.31,0
43.64,32.59,56.64,4.9,late,clay,20.67,0
71.73,26.89,70.02,2.71,development,loamy,0.96,0
54.94,30.28,84.78,3.07,late,sandy,12.39,0
76.02,22.35,66.38,6.84,late,sandy,12.5,0
62.74,29.69,56.95,3.02,initial,loamy,20.05,0
26.36,22.57,37.41,4.41,initial,loamy,6.14,0
43.43,25.88,81.39,4.05,late,clay,20.29,0
58.13,16.29,78.85,5.4,development,loamy,11.9,0
31.82,32.15,81.2,4.44,development,loamy,4.99,0
64.02,22.53,69.51,3.89,development,sandy,3.3,0
18.92,29.21,82.52,3.46,development,clay,8.2,0
59.85,12.65,60.95,3.28,development,loamy,11.82,0
75.79,29.31,67.2,2.94,mid_season,clay,10.27,0
70.97,28.01,82.97,5.09,late,loamy,6.27,0
72.35,20.12,32.0,4.24,development,sandy,0.45,0
53.78,32.04,51.25,2.01,late,loamy,13.86,0
33.88,25.65,60.37,4.42,mid_season,loamy,19.42,0
39.53,28.51,53.29,0,mid_season,clay,0,1
71.5,23.74,83.58,5.56,late,clay,12.09,0
66.38,15.32,68.02,2.92,initial,sandy,7.26,0
57.62,31.06,46.41,3.86,development,sandy,2.5,0
22.05,16.64,66.96,0,initial,clay,0,0
65.84,31.21,67.55,2.2,development,clay,2.79,0
64.09,28.25,46.31,7.06,mid_season,clay,13.24,0
73.49,17.12,50.22,4.78,mid_season,loamy,4.24,0
49.54,32.74,38.69,4.51,late,clay,8.87,0
49.34,31.96,68.92,1.95,late,clay,3.44,0
48.05,13.55,60.18,2.71,development,clay,8.36,0
48.16,17.27,51.57,5.42,mid_season,sandy,13.79,0
32.03,31.55,47.59,4.88,mid_season,clay,20.31,0
89.93,28.87,79.8,5.3,development,sandy,10.45,0
54.59,22.88,42.95,3.14,initial,sandy,4.07,0
49.36,26.62,47.56,3.95,initial,loamy,3.61,0
53.63,18.81,48.02,5.28,development,sandy,5.43,0
63.26,19.55,72.47,3.89,initial,loamy,2.16,0
32.9,25.84,31.28,3.7,development,clay,10.0,0
48.16,21.85,69.45,3.16,mid_season,sandy,15.93,0
59.96,22.54,64.28,2.1,initial,loamy,20.0,0
30.17,29.51,63.08,3.61,late,loamy,14.23,0
31.77,28.17,53.5,3.24,development,loamy,11.16,0
47.74,30.24,54.6,3.51,mid_season,loamy,28.16,0
55.79,13.6,53.73,3.61,mid_season,loamy,10.49,0
32.65,17.28,52.79,2.9,mid_season,clay,12.55,0
64.15,17.64,47.58,0,late,sandy,0,0
95,15.09,62.3,2.34,late,clay,3.83,0
37.01,29.46,36.72,4.3,late,sandy,8.52,0
47.84,27.62,50.5,4.35,development,sandy,7.37,0
35.68,30.69,75.0,4.43,mid_season,loamy,9.55,0
48.41,16.78,50.24,2.22,development,clay,1.22,0
45.94,31.72,39.59,4.02,late,clay,8.69,0
41.57,33.94,32.68,6.36,mid_season,clay,18.75,0
44.36,15.18,74.6,3.67,mid_season,clay,9.86,0
35.52,33.22,49.23,0,initial,loamy,0,1
28.96,30.79,51.27,6.63,initial,clay,3.29,0
65.89,20.93,31.72,2.9,development,sandy,11.96,0
44.26,12.02,46.17,3.4,development,loamy,14.17,0
40.92,29.96,54.36,0,development,loamy,0,1
52.3,22.81,60.72,4.96,initial,clay,6.63,0
47.96,20.89,37.24,0,late,sandy,0,1
73.05,24.8,33.11,5.01,mid_season,sandy,8.56,0
45.4,23.23,67.14,3.06,development,sandy,10.59,0
58.81,33.11,60.7,4.6,late,sandy,0.24,0
42.85,20.42,61.06,4.08,mid_season,clay,12.59,0
68.36,32.62,35.81,4.91,development,clay,20.48,0
79.23,25.47,33.02,0,late,loamy,0,0
41.99,24.06,54.62,4.78,initial,loamy,0.18,0
65.2,18.69,80.89,0,initial,sandy,0,0
36.42,21.05,35.02,4.11,mid_season,clay,24.14,0
58.73,15.24,74.91,4.42,mid_season,clay,14.87,0
53.57,31.68,78.13,4.45,late,loamy,14.4,0
48.6,25.01,78.54,3.73,initial,sandy,6.26,0
36.67,28.25,42.1,4.81,late,clay,13.62,0
21.52,24.56,45.01,2.76,late,loamy,8.17,0
41.25,31.63,36.06,3.78,late,loamy,11.4,0
39.0,15.38,73.48,0,initial,sandy,0,0
8.84,25.47,61.75,3.96,development,sandy,2.53,0
77.45,21.76,46.16,2.58,development,clay,18.27,0
56.67,28.49,38.86,3.75,late,loamy,11.35,0
34.86,26.43,34.15,3.68,late,clay,5.56,0
72.5,12.93,48.81,0,initial,clay,0,0
23.93,19.44,55.43,3.18,mid_season,loamy,4.87,0
44.23,25.62,34.25,5.79,mid_season,sandy,0.63,0
67.05,29.79,30.23,3.13,development,clay,6.77,0
35.01,33.73,30.58,2.69,initial,loamy,16.78,0
81.48,15.44,83.16,4.75,mid_season,clay,23.75,0
59.08,15.52,40.93,0.75,late,loamy,7.3,0
53.03,27.67,67.12,4.02,late,sandy,1.09,0
72.66,16.76,63.19,4.39,late,clay,9.2,0
68.11,15.22,46.36,4.34,development,loamy,5.79,0
53.31,30.34,45.0,5.38,development,sandy,3.96,0
69.57,18.67,60.15,4.25,development,sandy,15.29,0
86.22,17.65,74.87,2.81,development,loamy,6.42,0
42.95,28.24,48.08,2.68,mid_season,sandy,14.87,0
87.38,27.73,83.7,4.16,mid_season,sandy,20.27,0
82.45,17.75,68.81,4.93,development,sandy,0.33,0
70.42,13.71,46.44,3.27,development,clay,8.13,0
14.17,17.62,43.33,0,development,sandy,0,1
34.26,33.4,36.86,0,development,clay,0,1
47.44,22.37,52.67,4.23,late,sandy,3.94,0
93.13,22.98,49.31,4.05,initial,loamy,11.18,0
65.76,28.39,45.47,2.75,development,sandy,11.52,0
40.54,13.55,33.86,1.38,late,clay,22.49,0
33.64,31.5,57.26,4.27,late,clay,0.97,0
63.77,33.67,46.83,6.11,late,clay,17.14,0
72.82,21.76,84.42,4.68,mid_season,clay,11.81,0
66.8,16.7,70.61,3.27,mid_season,sandy,14.6,0
45.33,25.71,59.26,5.54,initial,sandy,9.99,0
47.32,16.62,44.44,4.26,late,sandy,13.49,0
78.69,28.51,57.18,2.23,mid_season,clay,26.6,0
59.91,17.84,68.99,0,initial,clay,0,0
67.66,23.18,54.65,4.78,development,loamy,9.66,0
48.95,14.17,55.6,2.35,mid_season,loamy,2.13,0
23.42,12.97,50.29,0,mid_season,sandy,0,1
69.62,29.81,47.89,3.08,mid_season,loamy,18.01,0
78.53,20.84,35.17,4.03,initial,sandy,3.83,0
77.49,17.96,40.94,4.21,late,loamy,11.39,0
17.68,23.11,47.54,5.22,late,sandy,1.26,0
37.56,15.79,81.44,3.59,mid_season,sandy,11.8,0
39.32,15.18,49.83,3.21,initial,clay,0.28,0
52.48,16.41,73.19,4.97,mid_season,sandy,13.87,0
89.84,23.71,66.79,4.44,initial,loamy,5.95,0
53.49,32.4,61.97,0,mid_season,sandy,0,1
56.95,23.69,72.52,0,late,sandy,0,1
48.15,23.37,56.31,4.73,development,loamy,11.2,0
62.11,15.76,60.57,6.09,development,sandy,10.14,0
79.58,19.11,65.94,4.61,initial,sandy,1.62,0
48.37,27.73,79.95,3.09,late,loamy,8.74,0
82.02,15.0,42.41,0,development,loamy,0,0
46.28,30.72,59.09,4.0,mid_season,sandy,12.8,0
83.64,32.02,42.11,0,development,sandy,0,0
67.14,29.35,77.57,2.46,initial,sandy,2.08,0
87.93,31.53,46.33,3.68,mid_season,clay,27.17,0
59.77,25.45,61.84,4.16,development,clay,13.25,0
60.41,17.55,36.65,3.58,initial,clay,9.9,0
72.82,15.18,41.46,7.07,mid_season,sandy,2.28,0
39.9,26.55,77.89,0,initial,clay,0,0
57.71,22.2,65.33,5.23,late,sandy,3.56,0
63.45,22.22,51.09,5.43,development,loamy,5.59,0
15.5,25.09,43.54,2.1,late,sandy,16.46,0
81.27,13.33,64.8,4.53,mid_season,clay,31.47,0
39.11,31.33,80.9,0,initial,loamy,0,0
50.63,25.03,68.31,0,development,sandy,0,1
41.28,19.84,31.08,6.02,development,loamy,10.49,0
46.86,22.37,83.94,4.57,mid_season,loamy,19.0,0
35.57,21.06,78.57,3.42,mid_season,loamy,5.56,0
42.47,20.76,73.17,3.43,late,loamy,8.3,0
71.55,21.9,71.39,4.4,mid_season,sandy,8.64,0
45.43,33.69,58.2,4.96,development,loamy,8.66,0
30.1,14.57,64.99,3.69,initial,clay,5.78,0
74.93,24.74,40.87,3.58,initial,loamy,4.87,0
48.3,19.57,80.07,3.71,mid_season,loamy,19.38,0
79.29,15.81,67.56,3.36,development,sandy,8.76,0
67.07,28.35,63.55,3.88,development,clay,10.49,0
88.88,33.28,58.44,3.94,initial,sandy,5.65,0
84.47,29.02,76.61,4.0,late,loamy,7.5,0
29.74,16.07,45.62,3.48,mid_season,sandy,1.7,0
46.83,30.85,52.38,3.2,mid_season,clay,22.0,0
48.29,12.85,76.7,0,late,sandy,0,1
64.19,18.06,34.99,5.78,initial,clay,4.02,0
61.22,22.76,67.48,3.8,late,clay,7.22,0
17.78,18.34,41.21,3.13,mid_season,clay,16.24,0
60.6,27.2,80.0,3.09,development,sandy,6.86,0
35.35,20.72,32.99,2.99,initial,sandy,3.33,0
70.56,19.4,78.06,3.13,late,clay,11.02,0
16.24,27.64,44.21,4.04,development,sandy,12.88,0
70.71,33.23,49.9,4.94,mid_season,sandy,12.86,0
22.87,25.16,65.81,4.89,mid_season,loamy,4.53,0
72.26,23.77,59.24,4.82,late,clay,9.62,0
21.63,21.96,36.1,3.33,late,sandy,3.95,0
52.04,28.05,37.74,2.65,late,sandy,0.09,0
49.91,12.84,59.52,4.48,development,loamy,5.67,0
44.21,16.01,33.12,4.53,late,sandy,1.79,0
46.75,27.1,61.13,6.23,mid_season,sandy,16.35,0
66.37,22.41,32.2,6.04,development,sandy,18.88,0
61.1,16.82,44.32,0,initial,loamy,0,0
46.51,24.01,77.98,3.3,development,loamy,3.37,0
67.01,33.0,60.79,5.34,late,loamy,17.12,0
35.96,21.96,54.68,2.11,initial,sandy,11.77,0
39.21,23.58,51.18,0,development,sandy,0,1
45.94,21.25,84.78,4.7,initial,sandy,9.78,0
47.86,21.07,31.15,0,mid_season,loamy,0,1
39.81,22.73,34.17,4.59,late,clay,20.78,0
47.86,14.9,59.32,6.13,development,clay,6.63,0
29.46,19.16,67.8,5.36,initial,loamy,17.15,0
47.78,23.83,39.78,4.24,late,sandy,5.44,0
79.9,32.15,33.92,2.62,mid_season,loamy,17.42,0
54.95,23.46,39.64,4.79,development,sandy,4.0,0
68.91,33.02,56.11,0,mid_season,sandy,0,0
71.85,27.33,30.2,3.5,late,clay,8.5,0
67.03,32.04,79.08,3.99,late,sandy,6.48,0
49.99,12.63,84.05,2.09,initial,sandy,11.04,0
46.9,29.16,74.75,2.56,development,clay,12.53,0
43.66,29.65,61.18,3.6,late,sandy,9.53,0
53.77,26.42,37.77,3.72,mid_season,clay,11.09,0
62.62,20.62,38.99,5.77,development,sandy,9.1,0
42.69,32.86,32.61,3.82,mid_season,loamy,7.97,0
52.62,19.01,66.17,5.4,mid_season,sandy,8.76,0
84.3,13.39,65.24,5.0,development,clay,10.62,0
89.12,16.13,55.89,4.26,development,sandy,6.41,0
91.34,15.94,64.53,4.98,initial,clay,4.08,0
60.41,16.35,58.72,4.29,mid_season,clay,16.95,0
47.88,28.61,56.4,5.1,development,clay,8.9,0
5,22.4,64.05,0,late,clay,0,1
31.11,30.7,69.28,3.14,initial,sandy,6.42,0
46.74,32.12,73.89,4.52,development,clay,5.72,0
57.02,17.88,54.78,3.9,initial,clay,12.9,0
95,12.68,73.39,4.48,late,sandy,15.87,0
60.0,12.84,37.65,3.56,late,clay,5.18,0
50.04,27.27,51.87,3.25,late,sandy,7.93,0
45.74,16.56,58.34,1.85,mid_season,loamy,17.59,0
34.93,16.68,44.58,5.04,late,clay,4.44,0
50.93,24.43,33.79,0,initial,loamy,0,0
40.17,20.58,82.77,0,initial,sandy,0,0
63.2,12.3,84.44,4.54,mid_season,sandy,4.63,0
48.54,12.9,40.05,3.42,late,clay,16.57,0
68.03,30.33,30.5,5.34,late,loamy,4.64,0
65.49,20.92,66.05,4.87,initial,loamy,8.87,0
54.99,17.73,53.47,4.68,late,clay,6.11,0
12.76,18.43,75.86,2.72,late,clay,14.69,0
58.24,20.7,37.91,1.86,development,loamy,10.11,0
69.18,23.34,47.55,3.57,mid_season,clay,28.1,0
71.25,28.65,40.17,4.22,mid_season,clay,14.8,0
73.05,20.24,47.29,5.08,development,loamy,10.12,0
55.54,29.02,84.31,5.27,development,clay,3.11,0
70.49,22.71,71.06,3.68,development,loamy,17.38,0
74.77,24.69,81.35,5.05,mid_season,loamy,24.84,0
47.38,19.73,56.22,5.46,mid_season,clay,11.75,0
57.87,32.97,68.66,4.62,initial,loamy,2.51,0
57.39,23.4,75.91,0,initial,loamy,0,0
67.77,26.9,65.04,4.38,mid_season,sandy,0.17,0
67.99,30.84,57.73,0,initial,loamy,0,0
70.1,27.05,39.93,5.29,initial,loamy,6.44,0
58.42,21.27,48.45,3.33,mid_season,clay,15.36,0
27.07,15.95,76.55,3.59,mid_season,clay,11.12,0
28.57,14.72,34.01,1.56,initial,sandy,8.57,0
54.14,17.78,73.19,6.12,development,sandy,2.79,0
70.86,18.57,37.7,0,initial,sandy,0,0
55.83,30.71,40.43,4.73,mid_season,loamy,6.79,0
10.75,15.42,72.28,2.79,late,clay,10.06,0
62.21,23.54,62.29,3.69,late,loamy,4.26,0
63.16,12.81,41.65,3.73,initial,loamy,4.74,0
57.06,24.95,67.37,3.77,development,loamy,7.29,0
72.88,31.9,47.74,0,mid_season,sandy,9.61,0
33.32,13.47,52.1,3.31,development,clay,2.27,0
27.03,31.15,60.33,4.88,initial,sandy,0.28,0
51.95,16.39,41.91,0,initial,clay,0,0
37.25,31.36,51.86,2.31,development,clay,9.9,0
20.9,27.84,78.73,4.23,late,loamy,6.05,0
21.54,13.46,80.37,3.41,late,loamy,13.18,0
31.94,26.52,83.23,4.16,late,loamy,14.91,0
49.8,24.71,84.63,6.16,initial,loamy,2.6,0
37.79,24.66,42.55,0,late,loamy,0,1
66.64,24.37,55.84,3.92,late,clay,10.77,0
18.96,23.05,39.16,3.86,mid_season,sandy,1.39,0
42.24,14.81,69.35,4.25,initial,sandy,8.04,0
37.92,31.66,78.2,4.78,initial,clay,14.33,0
45.99,31.63,41.04,4.31,development,sandy,5.35,0
29.05,17.93,68.68,3.87,late,loamy,1.35,0
82.5,26.57,83.3,4.03,mid_season,loamy,13.54,0
44.21,27.69,39.98,0.78,initial,loamy,1.55,0
57.07,16.33,65.73,3.43,late,loamy,14.77,0
65.25,24.18,58.0,2.83,initial,sandy,11.02,0
59.59,33.76,64.54,5.16,mid_season,sandy,7.56,0
53.04,20.1,37.32,5.21,development,loamy,2.05,0
37.77,32.2,53.54,3.95,development,loamy,7.89,0
30.4,33.88,52.11,2.7,development,sandy,3.57,0
5,14.75,63.65,0,initial,loamy,0,0
63.7,22.72,60.23,0,initial,sandy,0,0
22.57,30.78,69.86,4.89,initial,loamy,3.73,0
20.96,25.08,60.26,6.08,initial,sandy,4.65,0
64.1,26.76,54.54,4.71,development,clay,14.58,0
45.94,12.72,40.7,3.65,initial,loamy,5.77,0
81.91,26.68,42.27,4.22,mid_season,sandy,10.87,0
49.34,23.59,39.55,3.38,initial,loamy,6.81,0
66.3,12.9,58.81,0,development,loamy,0,0
22.56,14.91,72.78,3.31,late,loamy,17.03,0
34.83,30.08,78.95,4.97,initial,loamy,9.47,0
70.81,23.76,83.17,4.16,late,clay,21.69,0
47.1,21.09,77.97,3.71,mid_season,sandy,15.55,0
42.34,29.63,34.6,4.12,initial,sandy,9.99,0
58.49,23.51,60.18,4.61,initial,clay,7.13,0
72.41,17.62,59.55,5.39,late,loamy,25.46,0
49.34,12.14,81.51,3.84,mid_season,sandy,2.56,0
80.67,14.06,77.99,0,initial,clay,0,0
80.15,30.24,72.36,3.06,late,sandy,3.73,0
41.57,18.39,67.72,4.68,development,clay,7.61,0
66.37,26.37,40.43,3.8,mid_season,clay,1.43,0
23.73,16.79,64.14,3.25,late,clay,13.42,0
63.55,18.05,55.6,2.73,initial,clay,12.11,0
58.11,24.46,36.24,5.23,development,sandy,2.93,0
5,24.82,79.86,0,development,loamy,0,1
77.56,25.99,73.87,4.2,late,sandy,0.21,0
50.18,28.68,36.47,3.69,development,sandy,7.37,0
54.38,22.91,79.5,0,mid_season,clay,0,0
51.92,28.86,54.79,0,development,sandy,0,1
56.17,33.92,49.68,2.08,mid_season,clay,2.2,0
95,30.34,69.47,3.41,initial,clay,5.05,0
49.98,19.54,47.51,3.51,mid_season,sandy,3.59,0
50.65,22.06,40.35,1.34,development,sandy,2.95,0
46.54,17.89,55.94,5.2,late,sandy,7.81,0
46.42,21.21,73.13,0,development,loamy,0,1
